Length,No. of Transmits,Deletion Probability,Percentage Error,Time Taken
25,9,4.5,3.3000000000000003,0.6253492832183838
25,9,5.0,5.6000000000000005,0.6601400375366211
25,9,10.0,42.0,0.6742115020751953
25,12,0.1,0.0,0.8047747611999512
25,12,0.3,0.0,0.837791919708252
25,12,1.0,0.0,0.5196511745452881
25,12,1.5,0.0,0.5624527931213379
25,12,2.0,0.1,0.3849527835845947
25,12,2.5,0.0,0.6711287498474121
25,12,3.0,0.5,0.5035305023193359
25,12,3.5,0.7000000000000001,0.4568006992340088
25,12,4.0,1.2000000000000002,0.5494694709777832
25,12,4.5,3.1,0.5756018161773682
25,12,5.0,3.9000000000000004,0.8108382225036621
25,12,10.0,37.6,0.7786715030670166
25,15,0.1,0.0,0.925591230392456
25,15,0.3,0.0,0.9404363632202148
25,15,1.0,0.0,0.9325094223022461
25,15,1.5,0.0,0.8676083087921143
25,15,2.0,0.0,0.8705995082855225
25,15,2.5,0.1,1.0724008083343506
25,15,3.0,0.1,0.8747212886810303
25,15,3.5,0.5,0.8408980369567871
25,15,4.0,0.7000000000000001,0.8379120826721191
25,15,4.5,1.7000000000000002,0.8429505825042725
25,15,5.0,2.1,0.8034219741821289
25,15,10.0,32.0,0.8247432708740234
25,18,0.1,0.0,0.9218451976776123
25,18,0.3,0.0,0.8878655433654785
25,18,1.0,0.0,0.8885865211486816
25,18,1.5,0.0,0.9373378753662109
25,18,2.0,0.0,0.936835765838623
25,18,2.5,0.1,0.5687766075134277
25,18,3.0,0.0,0.5966639518737793
25,18,3.5,0.6000000000000001,0.5964951515197754
25,18,4.0,0.6000000000000001,0.7122836112976074
25,18,4.5,1.0,0.6377246379852295
25,18,5.0,1.2000000000000002,0.5636246204376221
25,18,10.0,30.700000000000003,0.7737095355987549
25,21,0.1,0.0,0.6071984767913818
25,21,0.3,0.0,0.5974080562591553
25,21,1.0,0.0,0.8173060417175293
25,21,1.5,0.0,0.6639273166656494
25,21,2.0,0.0,0.6551926136016846
25,21,2.5,0.0,0.8636517524719238
25,21,3.0,0.0,0.6971156597137451
25,21,3.5,0.5,1.0453252792358398
25,21,4.0,0.0,1.015322208404541
25,21,4.5,0.7000000000000001,1.040642499923706
25,21,5.0,0.5,0.9892487525939941
25,21,10.0,26.900000000000002,1.0320022106170654
25,24,0.1,0.0,1.132021188735962
25,24,0.3,0.0,1.1634812355041504
25,24,1.0,0.0,1.1250929832458496
25,24,1.5,0.0,1.078131914138794
25,24,2.0,0.0,1.0442585945129395
25,24,2.5,0.0,0.6669411659240723
25,24,3.0,0.1,0.6593577861785889
25,24,3.5,0.1,0.8577742576599121
25,24,4.0,0.1,0.7198820114135742
25,24,4.5,0.7000000000000001,0.6459732055664062
25,24,5.0,1.6,0.838794469833374
25,24,10.0,23.8,0.697946310043335
25,27,0.1,0.0,0.7702956199645996
25,27,0.3,0.0,0.8969109058380127
25,27,1.0,0.0,0.7711827754974365
25,27,1.5,0.0,1.1406915187835693
25,27,2.0,0.0,1.241638422012329
25,27,2.5,0.0,1.1072192192077637
25,27,3.0,0.0,1.2097117900848389
25,27,3.5,0.1,1.1952972412109375
25,27,4.0,0.6000000000000001,1.2637107372283936
25,27,4.5,0.2,1.2212984561920166
25,27,5.0,1.0,1.2392849922180176
25,27,10.0,24.5,1.1050136089324951
25,30,0.1,0.0,0.7722671031951904
25,30,0.3,0.0,0.9407217502593994
25,30,1.0,0.0,0.7685792446136475
25,30,1.5,0.0,0.7374558448791504
25,30,2.0,0.0,0.967667818069458
25,30,2.5,0.0,0.811272382736206
25,30,3.0,0.0,0.9338650703430176
25,30,3.5,0.30000000000000004,0.7788550853729248
25,30,4.0,0.2,1.0187408924102783
25,30,4.5,0.5,1.1550471782684326
25,30,5.0,0.8,1.4512598514556885
25,30,10.0,20.900000000000002,1.55104660987854
25,33,0.1,0.0,1.5648608207702637
25,33,0.3,0.0,1.5598444938659668
25,33,1.0,0.0,1.696324110031128
25,33,1.5,0.0,1.7714674472808838
25,33,2.0,0.0,1.5818049907684326
25,33,2.5,0.0,1.4620413780212402
25,33,3.0,0.0,1.6178534030914307
25,33,3.5,0.2,1.7334985733032227
25,33,4.0,0.1,1.4955546855926514
25,33,4.5,0.30000000000000004,1.4290964603424072
25,33,5.0,0.8,1.5398995876312256
25,33,10.0,22.200000000000003,1.3938424587249756
25,36,0.1,0.0,1.4182841777801514
25,36,0.3,0.0,1.4341812133789062
25,36,1.0,0.0,1.444868564605713
25,36,1.5,0.0,1.4601843357086182
25,36,2.0,0.0,1.4392271041870117
25,36,2.5,0.0,1.3874404430389404
25,36,3.0,0.0,1.490035057067871
25,36,3.5,0.0,1.4960229396820068
25,36,4.0,0.0,1.6549110412597656
25,36,4.5,0.0,1.4693348407745361
25,36,5.0,0.6000000000000001,1.4379806518554688
25,36,10.0,19.5,1.3981726169586182
25,39,0.1,0.0,1.6051504611968994
25,39,0.3,0.0,1.6576998233795166
25,39,1.0,0.0,2.0617892742156982
25,39,1.5,0.0,1.6744632720947266
25,39,2.0,0.0,1.584838628768921
25,39,2.5,0.0,1.77431321144104
25,39,3.0,0.0,1.7023212909698486
25,39,3.5,0.0,1.6987292766571045
25,39,4.0,0.1,1.533055067062378
25,39,4.5,0.30000000000000004,1.618849277496338
25,39,5.0,1.1,1.570906639099121
25,39,10.0,19.8,1.687654972076416
25,42,0.1,0.0,1.7092690467834473
25,42,0.3,0.0,1.6177046298980713
25,42,1.0,0.0,1.6804232597351074
25,42,1.5,0.0,1.6187939643859863
25,42,2.0,0.0,1.594609260559082
25,42,2.5,0.0,0.9964866638183594
25,42,3.0,0.0,1.3475236892700195
25,42,3.5,0.0,1.0562529563903809
25,42,4.0,0.0,1.3375797271728516
25,42,4.5,0.30000000000000004,0.9763460159301758
25,42,5.0,0.4,1.449234962463379
25,42,10.0,19.8,1.5860991477966309
25,45,0.1,0.0,1.8042457103729248
25,45,0.3,0.0,1.6528079509735107
25,45,1.0,0.0,1.7275307178497314
25,45,1.5,0.0,1.8180932998657227
25,45,2.0,0.0,1.8327863216400146
25,45,2.5,0.0,1.8672313690185547
25,45,3.0,0.0,1.9999794960021973
25,45,3.5,0.0,2.0349204540252686
25,45,4.0,0.1,2.1044135093688965
25,45,4.5,0.1,1.9000065326690674
25,45,5.0,0.4,2.06257700920105
25,45,10.0,18.6,1.7972948551177979
25,48,0.1,0.0,1.918895959854126
25,48,0.3,0.0,1.971839427947998
25,48,1.0,0.0,1.904794692993164
25,48,1.5,0.0,1.9763171672821045
25,48,2.0,0.0,1.865220546722412
25,48,2.5,0.0,1.8181517124176025
25,48,3.0,0.0,1.980574369430542
25,48,3.5,0.0,1.953592300415039
25,48,4.0,0.0,1.7932767868041992
25,48,4.5,0.2,1.7713954448699951
25,48,5.0,0.30000000000000004,1.362328290939331
25,48,10.0,17.400000000000002,1.234783411026001
25,51,0.1,0.0,1.3884010314941406
25,51,0.3,0.0,1.5360970497131348
25,51,1.0,0.0,1.202791452407837
25,51,1.5,0.0,1.8173441886901855
25,51,2.0,0.0,1.8651719093322754
25,51,2.5,0.0,2.019569158554077
25,51,3.0,0.0,2.310854911804199
25,51,3.5,0.0,2.1903388500213623
25,51,4.0,0.1,1.9747271537780762
25,51,4.5,0.0,2.031264305114746
25,51,5.0,0.0,1.9219536781311035
25,51,10.0,18.900000000000002,2.0165374279022217
30,3,0.1,0.0,0.5655016899108887
30,3,0.3,0.2,0.5644221305847168
30,3,1.0,2.6,0.6312501430511475
30,3,1.5,4.4,0.5784766674041748
30,3,2.0,7.7,0.6404128074645996
30,3,2.5,11.5,0.6482737064361572
30,3,3.0,17.8,0.5505218505859375
30,3,3.5,23.200000000000003,0.6103324890136719
30,3,4.0,28.1,0.6280360221862793
30,3,4.5,33.7,0.5525076389312744
30,3,5.0,39.400000000000006,0.6044185161590576
30,3,10.0,81.10000000000001,0.6583206653594971
30,6,0.1,0.0,0.6841526031494141
30,6,0.3,0.0,0.6662411689758301
30,6,1.0,0.2,0.7359333038330078
30,6,1.5,1.1,0.6721339225769043
30,6,2.0,2.9000000000000004,0.6831338405609131
30,6,2.5,4.3,0.7418808937072754
30,6,3.0,5.800000000000001,0.6530985832214355
30,6,3.5,8.6,0.6592178344726562
30,6,4.0,10.5,0.707094669342041
30,6,4.5,16.6,0.6782245635986328
30,6,5.0,19.5,0.7118048667907715
30,6,10.0,69.7,0.7410387992858887
30,9,0.1,0.0,0.7946562767028809
30,9,0.3,0.0,0.7928574085235596
30,9,1.0,0.0,0.8157205581665039
30,9,1.5,0.2,0.7776322364807129
30,9,2.0,0.30000000000000004,0.8605232238769531
30,9,2.5,0.30000000000000004,0.8108158111572266
30,9,3.0,1.3,0.8784739971160889
30,9,3.5,2.0,0.8018622398376465
30,9,4.0,3.2,0.8687565326690674
30,9,4.5,5.800000000000001,0.7847204208374023
30,9,5.0,7.0,0.8985815048217773
30,9,10.0,50.7,0.7828621864318848
30,12,0.1,0.0,0.872563362121582
30,12,0.3,0.0,0.94352126121521
30,12,1.0,0.0,0.8827638626098633
30,12,1.5,0.0,1.0021576881408691
30,12,2.0,0.1,0.9352812767028809
30,12,2.5,0.30000000000000004,0.8556292057037354
30,12,3.0,0.4,0.8618273735046387
30,12,3.5,1.1,0.906787633895874
30,12,4.0,2.9000000000000004,0.8536765575408936
30,12,4.5,2.9000000000000004,0.8536691665649414
30,12,5.0,4.800000000000001,0.899829626083374
30,12,10.0,46.5,0.8683052062988281
30,15,0.1,0.0,0.6559224128723145
30,15,0.3,0.0,0.6133887767791748
30,15,1.0,0.0,0.6960775852203369
30,15,1.5,0.0,0.9923803806304932
30,15,2.0,0.1,0.6342296600341797
30,15,2.5,0.0,0.6551234722137451
30,15,3.0,0.0,0.894756555557251
30,15,3.5,0.6000000000000001,1.0234429836273193
30,15,4.0,1.0,1.0053355693817139
30,15,4.5,2.3000000000000003,1.054126501083374
30,15,5.0,2.1,1.0960242748260498
30,15,10.0,39.5,1.0513057708740234
30,18,0.1,0.0,1.1685891151428223
30,18,0.3,0.0,1.0839924812316895
30,18,1.0,0.0,1.1409552097320557
30,18,1.5,0.0,1.213921070098877
30,18,2.0,0.0,1.1460535526275635
30,18,2.5,0.0,1.1529295444488525
30,18,3.0,0.30000000000000004,1.1300206184387207
30,18,3.5,0.2,1.1957316398620605
30,18,4.0,1.0,1.145031213760376
30,18,4.5,1.5,1.1560337543487549
30,18,5.0,1.9000000000000001,1.145035982131958
30,18,10.0,38.400000000000006,1.0702910423278809
30,21,0.1,0.0,1.238844394683838
30,21,0.3,0.0,1.2226901054382324
30,21,1.0,0.0,1.2271811962127686
30,21,1.5,0.0,1.2188539505004883
30,21,2.0,0.0,1.234701156616211
30,21,2.5,0.0,1.226944923400879
30,21,3.0,0.2,1.352304220199585
30,21,3.5,0.1,1.2107954025268555
30,21,4.0,0.6000000000000001,1.2887663841247559
30,21,4.5,0.9,1.5510780811309814
30,21,5.0,1.7000000000000002,1.4279751777648926
30,21,10.0,29.3,1.4614427089691162
30,24,0.1,0.0,1.345247507095337
30,24,0.3,0.0,1.3670587539672852
30,24,1.0,0.0,1.3442659378051758
30,24,1.5,0.0,1.403134822845459
30,24,2.0,0.0,1.3433082103729248
30,24,2.5,0.0,1.3862521648406982
30,24,3.0,0.1,1.2918214797973633
30,24,3.5,0.0,0.8840134143829346
30,24,4.0,0.30000000000000004,1.103888988494873
30,24,4.5,0.9,0.922569990158081
30,24,5.0,1.7000000000000002,1.1216228008270264
30,24,10.0,29.5,1.3583741188049316
30,27,0.1,0.0,1.464209794998169
30,27,0.3,0.0,1.4772589206695557
30,27,1.0,0.0,1.5481314659118652
30,27,1.5,0.0,1.436133861541748
30,27,2.0,0.0,1.440065860748291
30,27,2.5,0.0,1.5078394412994385
30,27,3.0,0.0,1.4182939529418945
30,27,3.5,0.1,1.515047550201416
30,27,4.0,0.2,1.4331698417663574
30,27,4.5,0.5,1.4431378841400146
30,27,5.0,1.7000000000000002,1.454277515411377
30,27,10.0,28.1,1.3856754302978516
30,30,0.1,0.0,1.5231235027313232
30,30,0.3,0.0,1.522822618484497
30,30,1.0,0.0,1.4604249000549316
30,30,1.5,0.0,1.5668554306030273
30,30,2.0,0.0,1.5868854522705078
30,30,2.5,0.0,1.4441828727722168
30,30,3.0,0.0,1.5239973068237305
30,30,3.5,0.1,1.549994945526123
30,30,4.0,0.30000000000000004,1.5697729587554932
30,30,4.5,0.5,1.5985958576202393
30,30,5.0,0.6000000000000001,1.4460833072662354
30,30,10.0,27.0,1.5441341400146484
30,33,0.1,0.0,1.6685881614685059
30,33,0.3,0.0,1.51800537109375
30,33,1.0,0.0,1.0409796237945557
30,33,1.5,0.0,1.3364346027374268
30,33,2.0,0.0,1.0731720924377441
30,33,2.5,0.0,1.4122252464294434
30,33,3.0,0.0,0.997534990310669
30,33,3.5,0.0,1.4431664943695068
30,33,4.0,0.1,1.6327118873596191
30,33,4.5,0.4,1.587742805480957
30,33,5.0,0.8,1.6118528842926025
30,33,10.0,25.3,1.6387355327606201
30,36,0.1,0.0,1.6447150707244873
30,36,0.3,0.0,1.7604150772094727
30,36,1.0,0.0,1.6643834114074707
30,36,1.5,0.0,1.6858489513397217
30,36,2.0,0.0,1.7166590690612793
30,36,2.5,0.0,1.6416661739349365
30,36,3.0,0.0,1.6815416812896729
30,36,3.5,0.0,1.8652799129486084
30,36,4.0,0.1,1.733396291732788
30,36,4.5,0.2,1.7913899421691895
30,36,5.0,0.4,1.7741992473602295
30,36,10.0,23.700000000000003,1.6206843852996826
30,39,0.1,0.0,1.8613371849060059
30,39,0.3,0.0,1.7942509651184082
30,39,1.0,0.0,1.5688743591308594
30,39,1.5,0.0,1.366224765777588
30,39,2.0,0.0,1.2252497673034668
30,39,2.5,0.0,1.543870449066162
30,39,3.0,0.0,1.190626859664917
30,39,3.5,0.0,1.7984824180603027
30,39,4.0,0.2,1.9637970924377441
30,39,4.5,0.1,1.853372573852539
30,39,5.0,0.8,1.8441617488861084
30,39,10.0,23.900000000000002,1.7004156112670898
30,42,0.1,0.0,1.8581395149230957
30,42,0.3,0.0,2.075502395629883
30,42,1.0,0.0,1.963758945465088
30,42,1.5,0.0,1.9378459453582764
30,42,2.0,0.0,1.9628729820251465
30,42,2.5,0.0,1.8293230533599854
30,42,3.0,0.0,1.9297175407409668
30,42,3.5,0.0,1.9120240211486816
30,42,4.0,0.2,1.853855848312378
30,42,4.5,0.30000000000000004,2.053602933883667
30,42,5.0,0.4,1.9198722839355469
30,42,10.0,24.200000000000003,1.9142296314239502
30,45,0.1,0.0,2.0026557445526123
30,45,0.3,0.0,2.085500955581665
30,45,1.0,0.0,2.308894634246826
30,45,1.5,0.0,2.1184985637664795
30,45,2.0,0.0,1.3126065731048584
30,45,2.5,0.0,1.662663221359253
30,45,3.0,0.2,1.7037734985351562
30,45,3.5,0.0,1.227818489074707
30,45,4.0,0.1,1.965923547744751
30,45,4.5,0.1,2.0886154174804688
30,45,5.0,0.6000000000000001,2.1163246631622314
30,45,10.0,22.200000000000003,2.027592897415161
30,48,0.1,0.0,2.369863748550415
30,48,0.3,0.0,2.118781328201294
30,48,1.0,0.0,2.264063596725464
30,48,1.5,0.0,2.194993734359741
30,48,2.0,0.0,2.2289626598358154
30,48,2.5,0.0,2.462402105331421
30,48,3.0,0.0,2.142362117767334
30,48,3.5,0.1,2.142496347427368
30,48,4.0,0.1,2.1744282245635986
30,48,4.5,0.1,2.160700798034668
30,48,5.0,0.2,2.1672842502593994
30,48,10.0,24.3,2.218047618865967
30,51,0.1,0.0,2.2723922729492188
30,51,0.3,0.0,2.3457717895507812
30,51,1.0,0.0,2.179159164428711
30,51,1.5,0.0,2.255946397781372
30,51,2.0,0.0,2.2152698040008545
30,51,2.5,0.0,1.919008731842041
30,51,3.0,0.0,1.8269236087799072
30,51,3.5,0.0,1.5160207748413086
30,51,4.0,0.1,2.252164363861084
30,51,4.5,0.2,2.336627721786499
30,51,5.0,0.5,2.3536336421966553
30,51,10.0,21.200000000000003,2.1629886627197266
35,3,0.1,0.0,0.6822986602783203
35,3,0.3,0.0,0.6472482681274414
35,3,1.0,2.8000000000000003,0.6451466083526611
35,3,1.5,5.9,0.6602580547332764
35,3,2.0,10.0,0.5565147399902344
35,3,2.5,15.4,0.6153790950775146
35,3,3.0,20.200000000000003,0.6701509952545166
35,3,3.5,26.900000000000002,0.617206335067749
35,3,4.0,35.2,0.6612114906311035
35,3,4.5,34.800000000000004,0.6014153957366943
35,3,5.0,44.2,0.6113333702087402
35,3,10.0,87.10000000000001,0.6323933601379395
35,6,0.1,0.0,0.7598681449890137
35,6,0.3,0.0,0.7499535083770752
35,6,1.0,0.5,0.7581288814544678
35,6,1.5,1.6,0.7350468635559082
35,6,2.0,1.9000000000000001,0.7638375759124756
35,6,2.5,4.4,0.7489757537841797
35,6,3.0,6.5,0.7700405120849609
35,6,3.5,10.200000000000001,0.7479836940765381
35,6,4.0,15.600000000000001,0.7988057136535645
35,6,4.5,18.8,0.7658302783966064
35,6,5.0,23.3,0.8466980457305908
35,6,10.0,74.3,0.7679135799407959
35,9,0.1,0.0,0.8398313522338867
35,9,0.3,0.0,0.9543263912200928
35,9,1.0,0.0,0.9285919666290283
35,9,1.5,0.0,0.9516348838806152
35,9,2.0,0.5,0.9142727851867676
35,9,2.5,0.4,0.8168795108795166
35,9,3.0,1.3,0.8524084091186523
35,9,3.5,1.8,0.8960003852844238
35,9,4.0,4.0,0.8359458446502686
35,9,4.5,6.300000000000001,0.8597307205200195
35,9,5.0,9.0,0.8527376651763916
35,9,10.0,55.300000000000004,0.8516607284545898
35,12,0.1,0.0,0.9873814582824707
35,12,0.3,0.0,0.9694290161132812
35,12,1.0,0.0,1.037121057510376
35,12,1.5,0.1,1.122952938079834
35,12,2.0,0.2,1.0175516605377197
35,12,2.5,0.5,0.9394326210021973
35,12,3.0,0.5,1.030210256576538
35,12,3.5,1.3,0.9873361587524414
35,12,4.0,3.0,0.9843764305114746
35,12,4.5,3.6,0.976447343826294
35,12,5.0,6.7,1.051987648010254
35,12,10.0,52.400000000000006,0.9982950687408447
35,15,0.1,0.0,1.1845314502716064
35,15,0.3,0.0,1.0990173816680908
35,15,1.0,0.0,1.2056694030761719
35,15,1.5,0.0,1.1045787334442139
35,15,2.0,0.0,1.0793867111206055
35,15,2.5,0.1,1.1060481071472168
35,15,3.0,0.2,1.1508839130401611
35,15,3.5,0.8,1.185722827911377
35,15,4.0,1.0,1.1357624530792236
35,15,4.5,2.6,1.1100380420684814
35,15,5.0,3.4000000000000004,1.119225263595581
35,15,10.0,43.1,1.1511070728302002
35,18,0.1,0.0,1.1948719024658203
35,18,0.3,0.0,1.2507200241088867
35,18,1.0,0.0,1.2408604621887207
35,18,1.5,0.0,1.282520055770874
35,18,2.0,0.0,1.3326661586761475
35,18,2.5,0.1,1.2068350315093994
35,18,3.0,0.1,1.236694097518921
35,18,3.5,0.7000000000000001,1.3043577671051025
35,18,4.0,0.6000000000000001,1.7065613269805908
35,18,4.5,1.6,1.5042359828948975
35,18,5.0,3.9000000000000004,1.5043392181396484
35,18,10.0,43.2,1.3872807025909424
35,21,0.1,0.0,1.512723445892334
35,21,0.3,0.0,1.3482716083526611
35,21,1.0,0.0,1.3586757183074951
35,21,1.5,0.0,1.3442683219909668
35,21,2.0,0.0,1.3254303932189941
35,21,2.5,0.0,1.3473715782165527
35,21,3.0,0.2,1.3116919994354248
35,21,3.5,0.5,1.4810683727264404
35,21,4.0,0.8,1.3571586608886719
35,21,4.5,0.9,1.4653973579406738
35,21,5.0,1.9000000000000001,1.334364414215088
35,21,10.0,37.1,1.3282856941223145
35,24,0.1,0.0,1.562997817993164
35,24,0.3,0.0,1.4331183433532715
35,24,1.0,0.0,1.4762725830078125
35,24,1.5,0.0,1.4432060718536377
35,24,2.0,0.0,1.483276605606079
35,24,2.5,0.1,1.478337049484253
35,24,3.0,0.0,1.4611461162567139
35,24,3.5,0.1,1.46303391456604
35,24,4.0,0.30000000000000004,1.4152815341949463
35,24,4.5,0.7000000000000001,1.6167378425598145
35,24,5.0,1.1,1.4601538181304932
35,24,10.0,34.1,1.5040075778961182
35,27,0.1,0.0,1.713388442993164
35,27,0.3,0.0,1.6995940208435059
35,27,1.0,0.0,1.5189428329467773
35,27,1.5,0.0,1.599961280822754
35,27,2.0,0.0,1.0901224613189697
35,27,2.5,0.0,1.5110185146331787
35,27,3.0,0.0,0.992361307144165
35,27,3.5,0.0,1.404266595840454
35,27,4.0,0.4,1.246859073638916
35,27,4.5,0.7000000000000001,1.5507686138153076
35,27,5.0,0.8,1.494915246963501
35,27,10.0,33.1,1.6318140029907227
35,30,0.1,0.0,1.8281750679016113
35,30,0.3,0.0,1.8555607795715332
35,30,1.0,0.0,1.8062033653259277
35,30,1.5,0.0,1.7774465084075928
35,30,2.0,0.0,1.6824455261230469
35,30,2.5,0.0,1.6468455791473389
35,30,3.0,0.1,1.7197253704071045
35,30,3.5,0.1,1.7222986221313477
35,30,4.0,0.4,1.7095799446105957
35,30,4.5,0.4,1.770430088043213
35,30,5.0,1.3,1.7186267375946045
35,30,10.0,30.1,1.6309113502502441
35,33,0.1,0.0,1.86907958984375
35,33,0.3,0.0,1.8742990493774414
35,33,1.0,0.0,1.921036720275879
35,33,1.5,0.0,1.91506028175354
35,33,2.0,0.0,1.9917409420013428
35,33,2.5,0.0,1.8908655643463135
35,33,3.0,0.0,1.8111481666564941
35,33,3.5,0.2,2.0447945594787598
35,33,4.0,0.30000000000000004,1.8538744449615479
35,33,4.5,0.6000000000000001,1.8378586769104004
35,33,5.0,0.7000000000000001,1.999772310256958
35,33,10.0,29.1,1.7742335796356201
35,36,0.1,0.0,2.026677131652832
35,36,0.3,0.0,1.9777722358703613
35,36,1.0,0.0,1.9170591831207275
35,36,1.5,0.0,1.9769275188446045
35,36,2.0,0.0,2.100489854812622
35,36,2.5,0.0,1.9889822006225586
35,36,3.0,0.0,1.9179186820983887
35,36,3.5,0.0,1.9409301280975342
35,36,4.0,0.1,2.087569236755371
35,36,4.5,0.5,1.9787309169769287
35,36,5.0,1.5,1.916778326034546
35,36,10.0,30.1,1.9878606796264648
35,39,0.1,0.0,2.1580610275268555
35,39,0.3,0.0,2.186156749725342
35,39,1.0,0.0,2.277815580368042
35,39,1.5,0.0,2.1851303577423096
35,39,2.0,0.0,2.0955560207366943
35,39,2.5,0.0,1.9306666851043701
35,39,3.0,0.0,1.3044333457946777
35,39,3.5,0.1,1.7123734951019287
35,39,4.0,0.2,1.7974224090576172
35,39,4.5,0.1,2.036681652069092
35,39,5.0,1.2000000000000002,2.1898727416992188
35,39,10.0,25.0,2.091306209564209
35,42,0.1,0.0,2.2691071033477783
35,42,0.3,0.0,2.2199740409851074
35,42,1.0,0.0,2.293875217437744
35,42,1.5,0.0,2.335862636566162
35,42,2.0,0.0,2.2460575103759766
35,42,2.5,0.0,2.3355653285980225
35,42,3.0,0.0,2.217970132827759
35,42,3.5,0.0,2.358739137649536
35,42,4.0,0.1,2.3326849937438965
35,42,4.5,0.2,2.2428646087646484
35,42,5.0,0.6000000000000001,2.204402208328247
35,42,10.0,24.8,2.2770020961761475
35,45,0.1,0.0,2.3867149353027344
35,45,0.3,0.0,2.487558126449585
35,45,1.0,0.0,2.393714666366577
35,45,1.5,0.0,2.358795404434204
35,45,2.0,0.0,2.2756106853485107
35,45,2.5,0.0,2.313704013824463
35,45,3.0,0.0,2.2539591789245605
35,45,3.5,0.0,2.4463441371917725
35,45,4.0,0.1,2.335010528564453
35,45,4.5,0.1,2.402513265609741
35,45,5.0,0.7000000000000001,2.347243070602417
35,45,10.0,26.1,2.3611671924591064
35,48,0.1,0.0,2.4886388778686523
35,48,0.3,0.0,2.5864973068237305
35,48,1.0,0.0,2.415273427963257
35,48,1.5,0.0,2.399925470352173
35,48,2.0,0.0,2.3695068359375
35,48,2.5,0.0,2.4229087829589844
35,48,3.0,0.0,2.4098289012908936
35,48,3.5,0.1,2.469787120819092
35,48,4.0,0.1,2.5416698455810547
35,48,4.5,0.5,2.4304897785186768
35,48,5.0,0.7000000000000001,2.3279335498809814
35,48,10.0,29.700000000000003,2.355659246444702
35,51,0.1,0.0,2.5402841567993164
35,51,0.3,0.0,2.619018077850342
35,51,1.0,0.0,2.5789918899536133
35,51,1.5,0.0,2.635226011276245
35,51,2.0,0.0,2.6747994422912598
35,51,2.5,0.0,2.5956506729125977
35,51,3.0,0.0,2.602651596069336
35,51,3.5,0.0,2.5320000648498535
35,51,4.0,0.1,2.4835805892944336
35,51,4.5,0.30000000000000004,2.497161865234375
35,51,5.0,0.5,2.465725898742676
35,51,10.0,27.900000000000002,2.432534694671631
40,3,0.1,0.0,0.7190334796905518
40,3,0.3,0.30000000000000004,0.7229213714599609
40,3,1.0,3.5,0.7828390598297119
40,3,1.5,5.6000000000000005,0.752082109451294
40,3,2.0,11.3,0.7240076065063477
40,3,2.5,17.5,0.7249326705932617
40,3,3.0,21.3,0.7040770053863525
40,3,3.5,29.6,0.6622436046600342
40,3,4.0,34.800000000000004,0.43582606315612793
40,3,4.5,39.900000000000006,0.5982234477996826
40,3,5.0,50.5,0.7191109657287598
40,3,10.0,89.9,0.5634620189666748
40,6,0.1,0.0,0.9372835159301758
40,6,0.3,0.0,0.8374531269073486
40,6,1.0,0.2,0.8415067195892334
40,6,1.5,1.1,0.8345229625701904
40,6,2.0,3.5,0.8357789516448975
40,6,2.5,4.3,0.828667402267456
40,6,3.0,9.1,0.8646821975708008
40,6,3.5,11.5,0.8587796688079834
40,6,4.0,15.5,0.7998018264770508
40,6,4.5,20.3,0.8206486701965332
40,6,5.0,27.5,0.8158760070800781
40,6,10.0,81.0,0.8261909484863281
40,9,0.1,0.0,0.9939441680908203
40,9,0.3,0.0,0.9514889717102051
40,9,1.0,0.0,0.9879460334777832
40,9,1.5,0.1,1.0442020893096924
40,9,2.0,0.1,1.024810791015625
40,9,2.5,1.0,0.9883124828338623
40,9,3.0,2.1,1.0428929328918457
40,9,3.5,2.4000000000000004,1.0018465518951416
40,9,4.0,5.1000000000000005,1.0680649280548096
40,9,4.5,7.5,1.0151684284210205
40,9,5.0,11.5,0.9824211597442627
40,9,10.0,60.0,1.0620417594909668
40,12,0.1,0.0,1.1256358623504639
40,12,0.3,0.0,1.111279010772705
40,12,1.0,0.0,1.146942138671875
40,12,1.5,0.0,1.1148478984832764
40,12,2.0,0.0,1.1720421314239502
40,12,2.5,0.2,1.1640901565551758
40,12,3.0,1.2000000000000002,1.1161167621612549
40,12,3.5,1.5,1.1077101230621338
40,12,4.0,2.9000000000000004,1.2177114486694336
40,12,4.5,4.800000000000001,1.142803430557251
40,12,5.0,6.1000000000000005,1.1252751350402832
40,12,10.0,58.300000000000004,1.1100623607635498
40,15,0.1,0.0,1.2644879817962646
40,15,0.3,0.0,1.2395272254943848
40,15,1.0,0.0,1.2126564979553223
40,15,1.5,0.0,1.242401361465454
40,15,2.0,0.0,1.2258820533752441
40,15,2.5,0.1,1.258695125579834
40,15,3.0,0.0,1.2147736549377441
40,15,3.5,0.8,1.2918474674224854
40,15,4.0,2.6,1.2707128524780273
40,15,4.5,3.1,1.2515442371368408
40,15,5.0,2.6,1.2540218830108643
40,15,10.0,47.800000000000004,1.2269470691680908
40,18,0.1,0.0,1.3981473445892334
40,18,0.3,0.0,1.3403396606445312
40,18,1.0,0.0,1.3594684600830078
40,18,1.5,0.0,1.3940975666046143
40,18,2.0,0.0,1.3395168781280518
40,18,2.5,0.1,1.3635835647583008
40,18,3.0,0.1,1.3325738906860352
40,18,3.5,0.30000000000000004,1.341437816619873
40,18,4.0,1.6,1.331857681274414
40,18,4.5,2.5,1.3041646480560303
40,18,5.0,4.0,1.3634490966796875
