Length,No. of Transmits,Deletion Probability,Percentage Error,Time Taken
25,30,10.0,20.5,2.0626723766326904
25,33,0.1,0.0,2.9059793949127197
25,33,0.3,0.0,3.4899401664733887
25,33,1.0,0.0,3.4511654376983643
25,33,3.0,0.0,3.44494366645813
25,33,10.0,20.200000000000003,2.487666368484497
25,36,0.1,0.0,2.237617015838623
25,36,0.3,0.0,2.8724451065063477
25,36,1.0,0.0,2.2212963104248047
25,36,3.0,0.0,2.8494160175323486
25,36,10.0,22.3,2.193249225616455
25,39,0.1,0.0,2.431072950363159
25,39,0.3,0.0,2.93135929107666
25,39,1.0,0.0,2.520251512527466
25,39,3.0,0.0,2.6455025672912598
25,39,10.0,18.8,2.6192948818206787
25,42,0.1,0.0,2.811638116836548
25,42,0.3,0.0,3.1362521648406982
25,42,1.0,0.0,2.8659701347351074
25,42,3.0,0.0,2.835042715072632
25,42,10.0,19.700000000000003,2.8351171016693115
25,45,0.1,0.0,3.1578056812286377
25,45,0.3,0.0,3.017582654953003
25,45,1.0,0.0,3.0433497428894043
25,45,3.0,0.0,2.9748177528381348
25,45,10.0,19.6,3.0115978717803955
25,48,0.1,0.0,3.193429470062256
25,48,0.3,0.0,3.1779725551605225
25,48,1.0,0.0,3.3530824184417725
25,48,3.0,0.0,3.14664888381958
25,48,10.0,17.0,3.0992238521575928
30,3,0.1,0.0,0.5194091796875
30,3,0.3,0.2,0.5290145874023438
30,3,1.0,1.4000000000000001,0.5229895114898682
30,3,3.0,15.9,0.5220339298248291
30,3,10.0,81.0,0.5131912231445312
30,6,0.1,0.0,0.7454214096069336
30,6,0.3,0.0,0.7397153377532959
30,6,1.0,0.2,0.736269474029541
30,6,3.0,5.7,0.7295360565185547
30,6,10.0,69.60000000000001,0.7389867305755615
30,9,0.1,0.0,0.9551477432250977
30,9,0.3,0.0,0.9638020992279053
30,9,1.0,0.0,0.9643669128417969
30,9,3.0,1.8,0.9441831111907959
30,9,10.0,48.900000000000006,0.9287936687469482
30,12,0.1,0.0,1.1736786365509033
30,12,0.3,0.0,1.1556851863861084
30,12,1.0,0.0,1.158324956893921
30,12,3.0,0.6000000000000001,1.1613945960998535
30,12,10.0,46.400000000000006,1.1566898822784424
30,15,0.1,0.0,1.419957160949707
30,15,0.3,0.0,1.3761415481567383
30,15,1.0,0.0,1.3789482116699219
30,15,3.0,0.1,1.3751411437988281
30,15,10.0,37.800000000000004,1.3446063995361328
30,18,0.1,0.0,1.6134026050567627
30,18,0.3,0.0,1.5968751907348633
30,18,1.0,0.0,1.639979600906372
30,18,3.0,0.30000000000000004,1.6058168411254883
30,18,10.0,36.1,1.5722019672393799
30,21,0.1,0.0,2.319316864013672
30,21,0.3,0.0,2.8131940364837646
30,21,1.0,0.0,2.8155770301818848
30,21,3.0,0.0,2.7740941047668457
30,21,10.0,29.700000000000003,2.725900173187256
30,24,0.1,0.0,3.1470537185668945
30,24,0.3,0.0,1.9317538738250732
30,24,1.0,0.0,1.9140808582305908
30,24,3.0,0.0,2.3904871940612793
30,24,10.0,30.1,1.8137354850769043
30,27,0.1,0.0,2.0594565868377686
30,27,0.3,0.0,2.047769069671631
30,27,1.0,0.0,2.0702691078186035
30,27,3.0,0.0,2.180603504180908
30,27,10.0,28.0,2.4992752075195312
30,30,0.1,0.0,2.2976772785186768
30,30,0.3,0.0,2.802663803100586
30,30,1.0,0.0,2.2335517406463623
30,30,3.0,0.0,2.7962164878845215
30,30,10.0,25.700000000000003,2.2444283962249756
